"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
75,75,"TT",0.2,9.38127763099616
85,75,"TT",0.2,11.9222896679333
90,75,"TT",0.2,12.5988666266981
70,65,"TT",0.2,10.1864547426787
75,65,"TT",0.2,9.9684151243141
85,65,"TT",0.2,12.5674053000199
90,65,"TT",0.2,13.6246195381404
70,75,"TT",0.2,8.41061976470434
75,75,"TT",0.2,10.7428544852874
85,75,"TT",0.2,11.8433829027476
90,75,"TT",0.2,14.5555706382916
70,65,"TT",0.2,10.5739462064253
75,65,"TT",0.2,11.2061852465275
85,65,"TT",0.2,9.91062896223139
90,65,"TT",0.2,11.9855888119878
70,75,"TT",0.2,10.9206988507228
75,75,"TT",0.2,10.967860795805
85,75,"TT",0.2,10.7356990419383
90,75,"TT",0.2,11.8357201153596
70,65,"TT",0.2,11.4331193406307
75,65,"TT",0.2,10.3633618001278
85,65,"TT",0.2,12.2641755966812
90,65,"TT",0.2,12.7148109422196
70,75,"TT",0.2,11.2352147237332
75,75,"TT",0.2,8.98240479220486
85,75,"TT",0.2,11.4514515014002
90,75,"TT",0.2,12.4645850816138
70,65,"TT",0.2,8.97426336018946
75,65,"TT",0.2,10.5728689491809
85,65,"TT",0.2,13.4438900112682
90,65,"TT",0.2,12.9713538618558
70,75,"TT",0.2,9.90665737213021
75,75,"TT",0.2,10.9650997234976
85,75,"TT",0.2,12.14386380433
90,75,"TT",0.2,13.0271574045918
70,65,"TT",0.2,12.0138826027992
75,65,"TT",0.2,11.5733395176102
85,65,"TT",0.2,12.6951038862878
90,65,"TT",0.2,11.9679622803836
70,75,"TT",0.2,9.84467274947566
75,75,"TT",0.2,9.51799134011545
85,75,"TT",0.2,12.3352933892978
90,75,"TT",0.2,12.2180734743448
70,65,"TT",0.2,10.9093731320408
75,65,"TT",0.2,12.0647774132802
85,65,"TT",0.2,14.9507502888995
90,65,"TT",0.2,11.4322554364967
70,75,"TT",0.2,11.7679523314732
75,75,"TT",0.2,9.5734986293158
85,75,"TT",0.2,10.9186605266607
90,75,"TT",0.2,12.2760624430913
70,65,"TT",0.2,11.556237215917
75,65,"TT",0.2,12.0496683557218
85,65,"TT",0.2,12.1381948706956
90,65,"TT",0.2,12.7079095627873
70,75,"TT",0.2,11.6086249405946
75,75,"TT",0.2,9.18504438106796
85,75,"TT",0.2,12.3142819357895
90,75,"TT",0.2,10.9246487337195
70,65,"TT",0.2,12.2602329977285
75,65,"TT",0.2,11.5843796293955
85,65,"TT",0.2,11.3486808678983
90,65,"TT",0.2,11.6602189505064
70,75,"TT",0.2,10.9087871305803
75,75,"TT",0.2,10.2139134968206
85,75,"TT",0.2,11.4836108497336
90,75,"TT",0.2,11.3624401445803
70,65,"TT",0.2,12.2636157832824
75,65,"TT",0.2,9.82902812312244
85,65,"TT",0.2,11.3968233742466
90,65,"TT",0.2,12.1678171448475
70,75,"TT",0.2,9.52893978948688
75,75,"TT",0.2,8.65154471353576
85,75,"TT",0.2,11.7874420041064
90,75,"TT",0.2,12.4700958156228
70,65,"TT",0.2,12.4973273171951
75,65,"TT",0.2,10.5971451713777
85,65,"TT",0.2,12.4233493203618
90,65,"TT",0.2,15.1254977848728
70,75,"TT",0.2,11.6212723291316
75,75,"TT",0.2,11.2957439171332
85,75,"TT",0.2,12.9112199787202
90,75,"TT",0.2,14.2023705316264
70,65,"TT",0.2,11.8968304040351
75,65,"TT",0.2,11.8773957644665
85,65,"TT",0.2,12.5342836931322
90,65,"TT",0.2,11.1067762888324
70,75,"TT",0.2,10.4156120588064
75,75,"TT",0.2,10.2505759144423
85,75,"TT",0.2,9.85991043198734
90,75,"TT",0.2,14.3923010520793
70,65,"TT",0.2,10.4132022562654
75,65,"TT",0.2,9.92918824126748
85,65,"TT",0.2,11.7672100740556
90,65,"TT",0.2,12.3541144740818
70,75,"TT",0.2,9.55921601347838
75,75,"TT",0.2,11.2384011650601
85,75,"TT",0.2,10.6192402766651
90,75,"TT",0.2,11.3797411746741
70,65,"TT",0.2,9.01796853208549
75,65,"TT",0.2,13.0769979055136
85,65,"TT",0.2,11.1655461797845
90,65,"TT",0.2,10.4229540771364
70,75,"TT",0.2,11.3609542665437
75,75,"TT",0.2,12.2270636739817
85,75,"TT",0.2,11.4362264352199
90,75,"TT",0.2,11.9945551717346
70,65,"TT",0.2,10.7347775490522
75,65,"TT",0.2,12.5897646440765
85,65,"TT",0.2,11.8037477367862
90,65,"TT",0.2,12.3059179792379
70,75,"TT",0.2,10.5631445448207
75,75,"TT",0.2,10.2756668822188
85,75,"TT",0.2,11.4334800187853
90,75,"TT",0.2,13.1018119508338
70,65,"TT",0.2,9.40803253836369
75,65,"TT",0.2,10.7403489554458
85,65,"TT",0.2,12.3819992407404
90,65,"TT",0.2,11.0098016512969
70,75,"TT",0.2,9.55695803831875
75,75,"TT",0.2,11.3426590296204
85,75,"TT",0.2,11.8921331600199
90,75,"TT",0.2,14.2154729628432
70,65,"TT",0.2,12.8623912685143
75,65,"TT",0.2,9.87537460186623
85,65,"TT",0.2,12.0076830422602
90,65,"TT",0.2,11.4732928332406
70,75,"TT",0.2,11.6639762742808
75,75,"TT",0.2,11.0765666500149
85,75,"TT",0.2,12.6803745617621
90,75,"TT",0.2,12.017677338423
70,65,"TT",0.2,9.37692321131369
75,65,"TT",0.2,9.29312994290583
85,65,"TT",0.2,12.7766184802911
90,65,"TT",0.2,13.5359068338159
70,75,"TT",0.2,10.0368017588526
75,75,"TT",0.2,9.65160851748056
85,75,"TT",0.2,13.0568663690854
90,75,"TT",0.2,11.747882059576
70,65,"TT",0.2,9.64071801143138
75,65,"TT",0.2,11.0101937725567
85,65,"TT",0.2,13.2131462843425
90,65,"TT",0.2,12.0219365206355
70,75,"TT",0.2,9.46756567112029
75,75,"TT",0.2,11.3434481031677
85,75,"TT",0.2,12.3064545100344
90,75,"TT",0.2,11.2159539896452
70,65,"TT",0.2,10.1336543547992
75,65,"TT",0.2,10.9183367399788
85,65,"TT",0.2,11.2459788900712
90,65,"TT",0.2,12.8683738213342
70,75,"TT",0.2,9.80089054470338
75,75,"TT",0.2,11.417888270358
85,75,"TT",0.2,12.7865625215607
90,75,"TT",0.2,12.8613450237052
70,65,"TT",0.2,10.1819528879073
75,65,"TT",0.2,10.2720611778434
85,65,"TT",0.2,12.3958396682547
90,65,"TT",0.2,11.8005188138629
70,75,"TT",0.2,9.32525069090903
75,75,"TT",0.2,9.41750181603513
85,75,"TT",0.2,11.7877775108686
90,75,"TT",0.2,12.2372028784091
70,65,"TT",0.2,10.1416893561376
75,65,"TT",0.2,12.1814016008081
85,65,"TT",0.2,10.80335002741
90,65,"TT",0.2,12.6984458541394
70,75,"TT",0.2,11.2956860628667
75,75,"TT",0.2,9.62534454019514
85,75,"TT",0.2,10.9145193690641
90,75,"TT",0.2,13.7014435502742
70,65,"TT",0.2,11.5607549603476
75,65,"TT",0.2,12.2604649794798
85,65,"TT",0.2,12.2526298683214
90,65,"TT",0.2,12.6606455136229
70,75,"TT",0.2,8.78037622266422
75,75,"TT",0.2,9.21173361009093
85,75,"TT",0.2,9.65040632047212
90,75,"TT",0.2,12.5474773671456
70,65,"TT",0.2,12.5018905841436
75,65,"TT",0.2,10.0668061825409
85,65,"TT",0.2,11.7283177345361
90,65,"TT",0.2,12.5369368703647
70,75,"TT",0.2,10.2897071612368
75,75,"TT",0.2,11.176019035218
85,75,"TT",0.2,12.0857748482067
90,75,"TT",0.2,11.1668571423345
70,65,"TT",0.2,10.1757144625779
75,65,"TT",0.2,11.5515522320019
85,65,"TT",0.2,12.5182921503327
90,65,"TT",0.2,13.7362682605338
70,75,"TT",0.2,9.92014223098361
75,75,"TT",0.2,9.57857401413315
85,75,"TT",0.2,11.7312036537737
90,75,"TT",0.2,13.8637543365791
70,65,"TT",0.2,10.9939004854057
75,65,"TT",0.2,10.3111910053479
85,65,"TT",0.2,14.4930873572575
90,65,"TT",0.2,11.1517044671936
70,75,"TT",0.2,11.1822714595188
75,75,"TT",0.2,8.73218705399161
85,75,"TT",0.2,9.56680892890773
90,75,"TT",0.2,12.6297985405258
70,65,"TT",0.2,11.3224418246274
75,65,"TT",0.2,10.5992303019591
85,65,"TT",0.2,12.8642463280586
90,65,"TT",0.2,14.4536388822733
70,75,"TT",0.2,10.1639283599757
75,75,"TT",0.2,11.6246858712879
85,75,"TT",0.2,11.1810974918104
90,75,"TT",0.2,13.1349009829748
70,65,"TT",0.2,11.3922514984679
75,65,"TT",0.2,10.5656251745459
85,65,"TT",0.2,12.0810545937264
90,65,"TT",0.2,12.1492998338944
70,75,"TT",0.2,11.2483452531342
75,75,"TT",0.2,10.5049219870387
85,75,"TT",0.2,12.1658239298415
90,75,"TT",0.2,11.7441751423732
70,65,"TT",0.2,11.7771643047858
75,65,"TT",0.2,9.95486850091681
85,65,"TT",0.2,12.1010500479918
90,65,"TT",0.2,13.2201261909517
70,75,"TT",0.2,10.6997061352308
75,75,"TT",0.2,9.21356598315214
85,75,"TT",0.2,11.8802202030616
90,75,"TT",0.2,11.3229052806404
70,65,"TT",0.2,11.6645253976864
75,65,"TT",0.2,9.95782257737878
85,65,"TT",0.2,11.6273914215854
90,65,"TT",0.2,10.5962571075388
70,75,"TT",0.2,8.49120808594535
75,75,"TT",0.2,8.24895771244079
85,75,"TT",0.2,11.524996675146
90,75,"TT",0.2,13.7597906648986
70,65,"TT",0.2,11.7337265852927
75,65,"TT",0.2,11.9797117782232
85,65,"TT",0.2,13.3212038755115
90,65,"TT",0.2,13.3975779705946
70,75,"TT",0.2,10.7900049953847
75,75,"TT",0.2,8.34947614664867
85,75,"TT",0.2,11.6465524145448
90,75,"TT",0.2,13.2874819479868
70,65,"TT",0.2,12.4328009575663
75,65,"TT",0.2,9.57151682083595
85,65,"TT",0.2,13.1656307876702
90,65,"TT",0.2,14.021408671707
70,75,"TT",0.2,11.0938108920814
75,75,"TT",0.2,9.58395798351438
85,75,"TT",0.2,12.0780372930768
90,75,"TT",0.2,12.7765815077437
70,65,"TT",0.2,10.9302668660312
75,65,"TT",0.2,12.0345362869228
85,65,"TT",0.2,11.192964154132
90,65,"TT",0.2,12.2568884776182
70,75,"TT",0.2,9.59238071026028
75,75,"TT",0.2,10.3610163261518
85,75,"TT",0.2,13.675378945343
90,75,"TT",0.2,11.0224095049935
70,65,"TT",0.2,10.1966000759955
75,65,"TT",0.2,10.6039901665125
85,65,"TT",0.2,11.9815492052089
90,65,"TT",0.2,12.8735830107076
70,75,"TT",0.2,11.7613667612835
75,75,"TT",0.2,10.7453575755657
85,75,"TT",0.2,10.8680603635528
90,75,"TT",0.2,13.3133699537425
70,65,"TT",0.2,10.7887394351843
75,65,"TT",0.2,9.533318052335
85,65,"TT",0.2,12.2644079800657
90,65,"TT",0.2,10.666015929703
70,75,"TT",0.2,8.89149552372807
75,75,"TT",0.2,11.0653719487444
85,75,"TT",0.2,11.7374699847862
90,75,"TT",0.2,14.2024714717772
70,65,"TT",0.2,11.355520863441
75,65,"TT",0.2,11.0244827018852
85,65,"TT",0.2,10.751031456164
90,65,"TT",0.2,13.2722939995354
70,75,"TT",0.2,12.5617673149093
75,75,"TT",0.2,8.74586928365271
85,75,"TT",0.2,10.5316806661618
90,75,"TT",0.2,13.087739059065
70,65,"TT",0.2,11.0116068948722
75,65,"TT",0.2,10.7134402883684
85,65,"TT",0.2,12.9595462586363
90,65,"TT",0.2,13.0901434914117
70,75,"TT",0.2,10.327578649268
75,75,"TT",0.2,9.75940788193467
85,75,"TT",0.2,12.0254054191825
90,75,"TT",0.2,12.4667725586978
70,65,"TT",0.2,10.7772683640372
75,65,"TT",0.2,11.6537270601969
85,65,"TT",0.2,11.712858619285
90,65,"TT",0.2,12.3183147966968
70,75,"TT",0.2,11.1466888418973
75,75,"TT",0.2,9.25663603251722
85,75,"TT",0.2,10.4426583384729
90,75,"TT",0.2,14.1085202738351
70,65,"TT",0.2,11.6279806599991
75,65,"TT",0.2,13.4704660502911
85,65,"TT",0.2,10.8618956527449
90,65,"TT",0.2,10.4347231413671
70,75,"TT",0.2,10.5223753954916
75,75,"TT",0.2,9.02464986946028
85,75,"TT",0.2,11.5149777080918
90,75,"TT",0.2,14.5390743984919
70,65,"TT",0.2,9.92043515710246
75,65,"TT",0.2,10.3869502002334
85,65,"TT",0.2,10.9001095086276
90,65,"TT",0.2,12.5966895332576
70,75,"TT",0.2,11.6716457097793
75,75,"TT",0.2,9.87673066348777
85,75,"TT",0.2,12.5828600929068
90,75,"TT",0.2,12.3478031764086
70,65,"TT",0.2,10.1942327078889
75,65,"TT",0.2,11.9339803275282
85,65,"TT",0.2,10.3999100369043
90,65,"TT",0.2,11.374061981609
70,75,"TT",0.2,10.9686269248176
75,75,"TT",0.2,7.50592392934624
85,75,"TT",0.2,10.5030970157122
90,75,"TT",0.2,12.6674101789212
70,65,"TT",0.2,11.4934458074824
75,65,"TT",0.2,11.1657630102146
85,65,"TT",0.2,11.7292606955644
90,65,"TT",0.2,11.932482841468
70,75,"TT",0.2,9.24393425072601
75,75,"TT",0.2,11.0080727939468
85,75,"TT",0.2,13.7566526651841
90,75,"TT",0.2,12.946332848204
70,65,"TT",0.2,11.9834299720717
75,65,"TT",0.2,10.6018629053442
85,65,"TT",0.2,11.4844162520304
90,65,"TT",0.2,11.9747622481776
70,75,"TT",0.2,10.542948528745
75,75,"TT",0.2,9.25812016937203
85,75,"TT",0.2,11.7424221029766
90,75,"TT",0.2,13.1734703714325
70,65,"TT",0.2,10.0966680355778
75,65,"TT",0.2,12.4705213234028
85,65,"TT",0.2,12.1277636609881
90,65,"TT",0.2,13.7401141799025
70,75,"TT",0.2,9.43668279154119
75,75,"TT",0.2,7.80947165354801
85,75,"TT",0.2,10.6132044115455
90,75,"TT",0.2,12.3002485325316
70,65,"TT",0.2,11.2900920674984
75,65,"TT",0.2,10.6703594998982
85,65,"TT",0.2,11.3732837672262
90,65,"TT",0.2,11.3683980808362
70,75,"TT",0.2,11.3728643426782
75,75,"TT",0.2,9.40259074702793
85,75,"TT",0.2,11.7611020460894
90,75,"TT",0.2,13.5878083749089
70,65,"TT",0.2,10.7156806609987
75,65,"TT",0.2,10.620272608183
85,65,"TT",0.2,11.1628193955853
90,65,"TT",0.2,12.4625264653187
70,75,"TT",0.2,11.7934745544228
75,75,"TT",0.2,10.519687811202
85,75,"TT",0.2,11.942237603747
90,75,"TT",0.2,12.5049324619728
70,65,"TT",0.2,12.4066915725463
75,65,"TT",0.2,11.607314572506
85,65,"TT",0.2,13.405240520229
90,65,"TT",0.2,10.6625383518151
70,75,"TT",0.2,10.2702309628338
75,75,"TT",0.2,10.0335853904678
85,75,"TT",0.2,11.6263334072639
90,75,"TT",0.2,13.0618721386969
70,65,"TT",0.2,10.8170217612393
75,65,"TT",0.2,10.9709018629721
85,65,"TT",0.2,10.4040825136579
90,65,"TT",0.2,10.9653966719214
70,75,"TT",0.2,9.57841154297385
75,75,"TT",0.2,8.72338335127234
85,75,"TT",0.2,13.1900403886653
90,75,"TT",0.2,12.9377936018007
70,65,"TT",0.2,11.9327122438778
75,65,"TT",0.2,13.175775351134
85,65,"TT",0.2,10.6523682433503
90,65,"TT",0.2,11.8959753975126
70,75,"TT",0.2,10.1568234699637
75,75,"TT",0.2,11.1920034711804
85,75,"TT",0.2,12.8086668818613
90,75,"TT",0.2,13.4261221771329
70,65,"TT",0.2,11.7088207956399
75,65,"TT",0.2,11.4769532062278
85,65,"TT",0.2,12.0196742694232
90,65,"TT",0.2,12.5827727418568
70,75,"TT",0.2,10.8642385530155
75,75,"TT",0.2,8.17180953466708
85,75,"TT",0.2,10.0976948350196
90,75,"TT",0.2,13.1190476996293
70,65,"TT",0.2,10.9140563304193
75,65,"TT",0.2,12.3633986642807
85,65,"TT",0.2,11.8121392292847
