"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
80,70,"TT",0.2,9.78337769039768
80,80,"TT",0.2,10.89509237995
80,90,"TT",0.2,14.0318286164576
55,60,"TT",0.2,14.4325732711651
55,70,"TT",0.2,12.7538960587149
55,80,"TT",0.2,11.258239746346
55,90,"TT",0.2,13.4959396710069
80,60,"TT",0.2,12.3867090502115
80,70,"TT",0.2,11.3011236951728
80,80,"TT",0.2,10.4812100696959
80,90,"TT",0.2,12.0648040016058
55,60,"TT",0.2,13.8859866455368
55,70,"TT",0.2,12.6844131666621
55,80,"TT",0.2,11.437107910215
55,90,"TT",0.2,11.6627213295581
80,60,"TT",0.2,14.6082817594334
80,70,"TT",0.2,11.1051391967598
80,80,"TT",0.2,10.8590183030946
80,90,"TT",0.2,12.1327886565813
55,60,"TT",0.2,13.608704237222
55,70,"TT",0.2,12.2866951589162
55,80,"TT",0.2,12.4394489702153
55,90,"TT",0.2,13.0001799388568
80,60,"TT",0.2,11.966150146587
80,70,"TT",0.2,10.2594251965324
80,80,"TT",0.2,13.179213237692
80,90,"TT",0.2,11.7241399305838
55,60,"TT",0.2,16.2221977752872
55,70,"TT",0.2,13.1901330567156
55,80,"TT",0.2,10.3633211715953
55,90,"TT",0.2,11.6084397433245
80,60,"TT",0.2,13.6173065476014
80,70,"TT",0.2,9.93387321564967
80,80,"TT",0.2,12.7491074085892
80,90,"TT",0.2,14.3984222001656
55,60,"TT",0.2,17.9134847874875
55,70,"TT",0.2,14.1364483890342
55,80,"TT",0.2,12.2498663164053
55,90,"TT",0.2,15.6540890559661
80,60,"TT",0.2,13.2319743104144
80,70,"TT",0.2,9.87602409648907
80,80,"TT",0.2,10.6725402730246
80,90,"TT",0.2,12.614352795339
55,60,"TT",0.2,15.2484345450892
55,70,"TT",0.2,13.1700024599222
55,80,"TT",0.2,11.4947957617434
55,90,"TT",0.2,13.5022627027593
80,60,"TT",0.2,15.0959285087355
80,70,"TT",0.2,10.6165616556148
80,80,"TT",0.2,11.5320454082146
80,90,"TT",0.2,14.007161696537
55,60,"TT",0.2,16.9223000289144
55,70,"TT",0.2,12.241981808272
55,80,"TT",0.2,13.4464994877513
55,90,"TT",0.2,11.3752975641032
80,60,"TT",0.2,13.163981472206
80,70,"TT",0.2,9.92504936431624
80,80,"TT",0.2,10.9321318678413
80,90,"TT",0.2,14.0840919985268
55,60,"TT",0.2,16.1109517895193
55,70,"TT",0.2,12.2912951552885
55,80,"TT",0.2,10.9828155380055
55,90,"TT",0.2,12.4513515412002
80,60,"TT",0.2,14.4020942036138
80,70,"TT",0.2,8.50493400086219
80,80,"TT",0.2,10.9317486197083
80,90,"TT",0.2,13.191272752138
55,60,"TT",0.2,15.998321937454
55,70,"TT",0.2,11.4585736287717
55,80,"TT",0.2,12.4902363196118
55,90,"TT",0.2,12.3574088056975
80,60,"TT",0.2,11.0927675286986
80,70,"TT",0.2,10.0240743203415
80,80,"TT",0.2,10.1988831779938
80,90,"TT",0.2,12.6127600275867
55,60,"TT",0.2,16.4797437975359
55,70,"TT",0.2,14.176393528067
55,80,"TT",0.2,12.5013846485274
55,90,"TT",0.2,13.9002306894497
80,60,"TT",0.2,15.2949299389825
80,70,"TT",0.2,8.7589384590431
80,80,"TT",0.2,11.2079241383072
80,90,"TT",0.2,12.8101447346785
55,60,"TT",0.2,15.6376951567233
55,70,"TT",0.2,11.5973204404016
55,80,"TT",0.2,10.6114366359565
55,90,"TT",0.2,12.7777219540991
80,60,"TT",0.2,12.4301651733263
80,70,"TT",0.2,10.0154910687144
80,80,"TT",0.2,10.7989496263774
80,90,"TT",0.2,13.1487557440333
55,60,"TT",0.2,15.326427640528
55,70,"TT",0.2,13.8361805184914
55,80,"TT",0.2,13.476781474892
55,90,"TT",0.2,12.8053338086672
80,60,"TT",0.2,12.7055478755323
80,70,"TT",0.2,11.0062607710221
80,80,"TT",0.2,11.2462649463438
80,90,"TT",0.2,14.1436420265546
55,60,"TT",0.2,14.2984842353015
55,70,"TT",0.2,11.9985042218263
55,80,"TT",0.2,10.4684964395493
55,90,"TT",0.2,12.8875346398568
80,60,"TT",0.2,12.119602113587
80,70,"TT",0.2,10.5086873670812
80,80,"TT",0.2,12.386049375779
80,90,"TT",0.2,13.2912334389816
55,60,"TT",0.2,16.6767002409801
55,70,"TT",0.2,12.3675250986814
55,80,"TT",0.2,10.1977119939528
55,90,"TT",0.2,12.088101059302
80,60,"TT",0.2,14.6674797506796
80,70,"TT",0.2,9.77960689607797
80,80,"TT",0.2,12.9960076238286
80,90,"TT",0.2,13.7939239883852
55,60,"TT",0.2,14.7577988607279
55,70,"TT",0.2,13.1608933060239
55,80,"TT",0.2,9.99132684093314
55,90,"TT",0.2,12.0561181400352
80,60,"TT",0.2,12.7299646920976
80,70,"TT",0.2,9.28522584494276
80,80,"TT",0.2,10.7345914949532
80,90,"TT",0.2,15.1213649365435
55,60,"TT",0.2,16.3768626615788
55,70,"TT",0.2,12.8805608650676
55,80,"TT",0.2,12.3823933675112
55,90,"TT",0.2,12.8108522545173
80,60,"TT",0.2,12.2194782386861
80,70,"TT",0.2,9.75548684281877
80,80,"TT",0.2,9.04499487218142
80,90,"TT",0.2,12.4880636654306
55,60,"TT",0.2,17.4430144709182
55,70,"TT",0.2,11.9708725327883
55,80,"TT",0.2,12.0099361889059
55,90,"TT",0.2,13.5680581111494
80,60,"TT",0.2,13.5188715349312
80,70,"TT",0.2,11.0017468298163
80,80,"TT",0.2,11.0965795778719
80,90,"TT",0.2,12.9260591766274
55,60,"TT",0.2,13.9983108356764
55,70,"TT",0.2,11.8755829454437
55,80,"TT",0.2,12.3071836458034
55,90,"TT",0.2,13.5782884584734
80,60,"TT",0.2,12.3984816571904
80,70,"TT",0.2,10.5401618468932
80,80,"TT",0.2,12.0713650546447
80,90,"TT",0.2,12.6765289623801
55,60,"TT",0.2,14.7845749284549
55,70,"TT",0.2,13.9394539092922
55,80,"TT",0.2,12.1017440278657
55,90,"TT",0.2,11.190549272261
80,60,"TT",0.2,12.6600418414894
80,70,"TT",0.2,10.2519342125085
80,80,"TT",0.2,10.8005447732557
80,90,"TT",0.2,14.3991381378505
55,60,"TT",0.2,16.2191255893519
55,70,"TT",0.2,13.7962018130169
55,80,"TT",0.2,10.6973876615323
55,90,"TT",0.2,12.3718240061937
80,60,"TT",0.2,12.934339756203
80,70,"TT",0.2,9.90292151639508
80,80,"TT",0.2,10.3202130994948
80,90,"TT",0.2,11.9894363734413
55,60,"TT",0.2,17.1508063993516
55,70,"TT",0.2,12.5729841402782
55,80,"TT",0.2,12.4856183308118
55,90,"TT",0.2,12.3147160996794
80,60,"TT",0.2,13.2720731382039
80,70,"TT",0.2,9.39325514343834
80,80,"TT",0.2,9.66568162089653
80,90,"TT",0.2,13.490439117709
55,60,"TT",0.2,13.9711806734014
55,70,"TT",0.2,15.1574032832755
55,80,"TT",0.2,11.7031217612983
55,90,"TT",0.2,11.7074893947639
80,60,"TT",0.2,11.9771870495737
80,70,"TT",0.2,10.4191406260385
80,80,"TT",0.2,13.1696987856818
80,90,"TT",0.2,12.5508052223052
55,60,"TT",0.2,13.9127765804679
55,70,"TT",0.2,13.3778769864674
55,80,"TT",0.2,10.1004481052671
55,90,"TT",0.2,12.0317084108551
80,60,"TT",0.2,12.6329859000888
80,70,"TT",0.2,10.329239111093
80,80,"TT",0.2,11.2293270027291
80,90,"TT",0.2,11.242186945791
55,60,"TT",0.2,15.9946759693413
55,70,"TT",0.2,13.2443367839869
55,80,"TT",0.2,12.857211123785
55,90,"TT",0.2,12.4940266886464
80,60,"TT",0.2,12.7518278611434
80,70,"TT",0.2,9.99455420961479
80,80,"TT",0.2,11.7869886893533
80,90,"TT",0.2,14.752653763912
55,60,"TT",0.2,15.7130453055815
55,70,"TT",0.2,12.8888714095366
55,80,"TT",0.2,12.2748817942269
55,90,"TT",0.2,13.845220465344
80,60,"TT",0.2,12.6586587748651
80,70,"TT",0.2,10.076089937123
80,80,"TT",0.2,9.86864343306879
80,90,"TT",0.2,12.9951796671304
55,60,"TT",0.2,15.5445005079251
55,70,"TT",0.2,10.9934360748808
55,80,"TT",0.2,12.1728557635924
55,90,"TT",0.2,13.8091890931444
80,60,"TT",0.2,11.7026008383859
80,70,"TT",0.2,9.64590325297815
80,80,"TT",0.2,11.5108860417031
80,90,"TT",0.2,13.0305149293382
55,60,"TT",0.2,16.682320561082
55,70,"TT",0.2,13.3999502808774
55,80,"TT",0.2,11.5606093110588
55,90,"TT",0.2,12.8554654203232
80,60,"TT",0.2,12.0166843294748
80,70,"TT",0.2,9.66490761811235
80,80,"TT",0.2,11.9247941567798
80,90,"TT",0.2,12.0730696507512
55,60,"TT",0.2,15.3457284351095
55,70,"TT",0.2,14.2774544335445
55,80,"TT",0.2,12.7084705150144
55,90,"TT",0.2,11.2374205177971
80,60,"TT",0.2,12.2413496909189
80,70,"TT",0.2,10.6197783073087
80,80,"TT",0.2,10.4663466620388
80,90,"TT",0.2,14.8610344760234
55,60,"TT",0.2,17.5341249510973
55,70,"TT",0.2,13.901956280242
55,80,"TT",0.2,12.0083681856586
55,90,"TT",0.2,13.1077419254196
80,60,"TT",0.2,13.2961259916274
80,70,"TT",0.2,10.9551060932088
80,80,"TT",0.2,9.49319290447352
80,90,"TT",0.2,14.6871191096487
55,60,"TT",0.2,14.7346437464715
55,70,"TT",0.2,13.1492037127365
55,80,"TT",0.2,12.8732390562872
55,90,"TT",0.2,13.3625699112804
80,60,"TT",0.2,12.6091268602179
80,70,"TT",0.2,9.66534597412336
80,80,"TT",0.2,11.0583480685726
80,90,"TT",0.2,11.6381743671537
55,60,"TT",0.2,15.025860573843
55,70,"TT",0.2,13.5218520134414
55,80,"TT",0.2,10.8003332167507
55,90,"TT",0.2,11.7381843485458
80,60,"TT",0.2,13.5652405400383
80,70,"TT",0.2,10.6392730284649
80,80,"TT",0.2,11.3781662846265
80,90,"TT",0.2,12.8853336770131
55,60,"TT",0.2,13.5593770338842
55,70,"TT",0.2,13.4359233341132
55,80,"TT",0.2,10.6941060259273
55,90,"TT",0.2,11.6171703276856
80,60,"TT",0.2,14.0352050418844
80,70,"TT",0.2,10.2559088169252
80,80,"TT",0.2,12.4436362139482
80,90,"TT",0.2,12.7271418629401
55,60,"TT",0.2,14.1671793339659
55,70,"TT",0.2,10.8228180105475
55,80,"TT",0.2,12.0959212767935
55,90,"TT",0.2,12.6827304699967
80,60,"TT",0.2,12.9649693857032
80,70,"TT",0.2,11.4203288564041
80,80,"TT",0.2,11.3568555935538
80,90,"TT",0.2,13.1462393085984
55,60,"TT",0.2,17.4196666382746
55,70,"TT",0.2,12.3258868417953
55,80,"TT",0.2,13.0930476778874
55,90,"TT",0.2,13.1183486979662
80,60,"TT",0.2,13.4711145143618
80,70,"TT",0.2,10.4181956842445
80,80,"TT",0.2,12.8600929455999
80,90,"TT",0.2,12.6376356458425
55,60,"TT",0.2,15.5440671810144
55,70,"TT",0.2,13.1634208512682
55,80,"TT",0.2,13.2068843461993
55,90,"TT",0.2,12.7747402653192
80,60,"TT",0.2,12.5602354430097
80,70,"TT",0.2,11.1523265670829
80,80,"TT",0.2,10.0870894743846
80,90,"TT",0.2,12.8619479584849
55,60,"TT",0.2,15.3943964297708
55,70,"TT",0.2,11.6699353659791
55,80,"TT",0.2,12.3135902607891
55,90,"TT",0.2,11.2514966734156
80,60,"TT",0.2,12.1689473555421
80,70,"TT",0.2,10.4087266105455
80,80,"TT",0.2,10.491495595243
80,90,"TT",0.2,11.1646960984747
55,60,"TT",0.2,15.0294876919425
55,70,"TT",0.2,13.9368726199425
55,80,"TT",0.2,12.9606479523956
55,90,"TT",0.2,12.1536348684412
80,60,"TT",0.2,11.8840804486688
80,70,"TT",0.2,11.8997498882623
80,80,"TT",0.2,11.4589078383023
80,90,"TT",0.2,14.1521345429731
55,60,"TT",0.2,16.1176055705655
55,70,"TT",0.2,11.3600779858053
55,80,"TT",0.2,11.5242669352505
55,90,"TT",0.2,12.0773302442376
80,60,"TT",0.2,12.5503106429098
80,70,"TT",0.2,9.83496612736507
80,80,"TT",0.2,12.5471659554796
80,90,"TT",0.2,11.3573958698911
55,60,"TT",0.2,14.77616138216
55,70,"TT",0.2,12.9335312884056
55,80,"TT",0.2,9.77243172613512
55,90,"TT",0.2,11.3568995790086
80,60,"TT",0.2,12.053956652514
80,70,"TT",0.2,11.4146961325585
80,80,"TT",0.2,11.2169319529482
80,90,"TT",0.2,13.3946915343142
55,60,"TT",0.2,15.404670825418
55,70,"TT",0.2,13.1526219682322
55,80,"TT",0.2,12.6033756651828
55,90,"TT",0.2,13.0230755314811
80,60,"TT",0.2,12.2494007336624
80,70,"TT",0.2,10.1013385143874
80,80,"TT",0.2,11.9945673428694
80,90,"TT",0.2,12.2540613656251
55,60,"TT",0.2,14.1249742017463
55,70,"TT",0.2,14.7427389082486
55,80,"TT",0.2,11.4579550685934
55,90,"TT",0.2,13.9878509252293
80,60,"TT",0.2,11.4226686030515
80,70,"TT",0.2,11.048939106719
80,80,"TT",0.2,11.8577671470293
80,90,"TT",0.2,11.985404974188
55,60,"TT",0.2,16.2044937340636
55,70,"TT",0.2,12.7252640356854
55,80,"TT",0.2,12.5064714827319
55,90,"TT",0.2,12.2083336966792
80,60,"TT",0.2,14.135529010558
80,70,"TT",0.2,10.4159210633114
80,80,"TT",0.2,11.6266316845257
80,90,"TT",0.2,13.7200944925866
55,60,"TT",0.2,15.6597709024122
55,70,"TT",0.2,11.9777964913969
55,80,"TT",0.2,12.5064847558137
55,90,"TT",0.2,13.5148171601666
80,60,"TT",0.2,12.6128938927431
80,70,"TT",0.2,8.84882103416381
80,80,"TT",0.2,11.7014848162708
80,90,"TT",0.2,12.8795961828496
55,60,"TT",0.2,16.9122236160989
55,70,"TT",0.2,14.533031330866
55,80,"TT",0.2,11.60129454632
55,90,"TT",0.2,11.7341148052878
80,60,"TT",0.2,12.0129300313963
80,70,"TT",0.2,10.9810384338814
80,80,"TT",0.2,12.4125390983551
80,90,"TT",0.2,12.6696861786687
55,60,"TT",0.2,16.5439226300493
55,70,"TT",0.2,13.1568825289279
55,80,"TT",0.2,12.6225719817225
55,90,"TT",0.2,14.0876334443771
80,60,"TT",0.2,12.8029018255723
80,70,"TT",0.2,8.71340913204862
80,80,"TT",0.2,11.244195554327
80,90,"TT",0.2,13.0728381069023
55,60,"TT",0.2,15.9174557521984
55,70,"TT",0.2,14.0697988079854
55,80,"TT",0.2,13.3803534518092
55,90,"TT",0.2,13.3810757311318
80,60,"TT",0.2,13.1999614678181
80,70,"TT",0.2,9.52891700839555
80,80,"TT",0.2,10.3979785069791
80,90,"TT",0.2,12.2036634485504
55,60,"TT",0.2,15.1543725948519
55,70,"TT",0.2,12.4377087306673
55,80,"TT",0.2,13.2612102690759
55,90,"TT",0.2,11.7270370600424
80,60,"TT",0.2,15.0823859923114
80,70,"TT",0.2,11.6812023296306
80,80,"TT",0.2,11.7656106598542
80,90,"TT",0.2,12.0398950734169
55,60,"TT",0.2,15.1006557792285
55,70,"TT",0.2,11.4508829655669
55,80,"TT",0.2,11.8606584127071
55,90,"TT",0.2,13.4227114747904
80,60,"TT",0.2,12.153096815312
80,70,"TT",0.2,10.6044476627555
80,80,"TT",0.2,12.7960856174667
80,90,"TT",0.2,13.429368141681
55,60,"TT",0.2,13.6490848089967
55,70,"TT",0.2,15.3854336905551
55,80,"TT",0.2,12.7555385313367
55,90,"TT",0.2,11.4362532537222
80,60,"TT",0.2,13.102447565598
80,70,"TT",0.2,8.40523712937235
80,80,"TT",0.2,11.4662422255188
80,90,"TT",0.2,12.5082472909682
55,60,"TT",0.2,16.2561085947262
55,70,"TT",0.2,13.0083686244248
55,80,"TT",0.2,13.2819332817714
55,90,"TT",0.2,12.5074633123615
80,60,"TT",0.2,13.8009861851021
80,70,"TT",0.2,10.2055284140646
80,80,"TT",0.2,11.7068667216602
80,90,"TT",0.2,12.9470948655382
55,60,"TT",0.2,16.1353888371858
55,70,"TT",0.2,13.0048405044173
55,80,"TT",0.2,10.4256542989941
55,90,"TT",0.2,12.0212083299364
80,60,"TT",0.2,11.7298797600447
80,70,"TT",0.2,10.1745882035922
80,80,"TT",0.2,10.0389152717196
80,90,"TT",0.2,12.4460605587801
55,60,"TT",0.2,15.3423797171677
55,70,"TT",0.2,12.4047121645449
55,80,"TT",0.2,12.706324862444
55,90,"TT",0.2,13.4704673035312
80,60,"TT",0.2,11.9148750643092
80,70,"TT",0.2,10.2013775399366
80,80,"TT",0.2,12.6587147997968
80,90,"TT",0.2,12.8815092169832
55,60,"TT",0.2,15.4606571311632
55,70,"TT",0.2,13.4591125150371
55,80,"TT",0.2,9.94731901149992
55,90,"TT",0.2,12.3451853074069
80,60,"TT",0.2,14.7410126451645
80,70,"TT",0.2,9.36376611725318
80,80,"TT",0.2,10.9391013501028
80,90,"TT",0.2,12.9338953986543
55,60,"TT",0.2,14.1405936403112
55,70,"TT",0.2,10.8566157811024
55,80,"TT",0.2,10.3781008851296
55,90,"TT",0.2,11.5262170972375
80,60,"TT",0.2,11.5587254833423
80,70,"TT",0.2,11.9184471741762
80,80,"TT",0.2,10.8899800995566
80,90,"TT",0.2,12.8939273315901
55,60,"TT",0.2,14.6694826774793
55,70,"TT",0.2,11.8664801988089
55,80,"TT",0.2,10.5421788468613
55,90,"TT",0.2,14.6789810507762
80,60,"TT",0.2,12.5062712490905
80,70,"TT",0.2,10.6977876938927
80,80,"TT",0.2,11.8326473537175
80,90,"TT",0.2,13.8163827232728
55,60,"TT",0.2,14.6669454887285
55,70,"TT",0.2,12.5432700347989
55,80,"TT",0.2,11.7303841354433
55,90,"TT",0.2,12.6729274617242
80,60,"TT",0.2,13.6743216258899
80,70,"TT",0.2,12.1616445148433
80,80,"TT",0.2,11.6275413724875
80,90,"TT",0.2,12.362623079109
55,60,"TT",0.2,16.106363654492
55,70,"TT",0.2,11.7288539991817
55,80,"TT",0.2,12.5093417045291
55,90,"TT",0.2,12.2322090757771
80,60,"TT",0.2,13.7739677163205
80,70,"TT",0.2,11.8592468509244
80,80,"TT",0.2,11.1430528253596
80,90,"TT",0.2,12.0911831483329
55,60,"TT",0.2,15.3319494354167
55,70,"TT",0.2,12.0398730335883
55,80,"TT",0.2,10.4006769136523
55,90,"TT",0.2,12.8050262755982
80,60,"TT",0.2,14.0852374543638
80,70,"TT",0.2,10.5685058914478
80,80,"TT",0.2,11.2658478446711
80,90,"TT",0.2,14.4133366201707
55,60,"TT",0.2,17.0214117690285
55,70,"TT",0.2,12.4530716612172
55,80,"TT",0.2,12.7074417357941
55,90,"TT",0.2,13.4082402718698
80,60,"TT",0.2,11.6419078852303
80,70,"TT",0.2,10.9411740713051
80,80,"TT",0.2,12.1206104605836
80,90,"TT",0.2,13.4202217034748
55,60,"TT",0.2,15.6380560128251
55,70,"TT",0.2,12.4400708335924
55,80,"TT",0.2,10.3823062358314
55,90,"TT",0.2,12.7685167469486
80,60,"TT",0.2,12.7258858414941
80,70,"TT",0.2,10.2678872587795
80,80,"TT",0.2,9.15760315945214
80,90,"TT",0.2,16.5072495691829
55,60,"TT",0.2,14.2889826102173
55,70,"TT",0.2,13.1014633404904
55,80,"TT",0.2,12.7795634722878
55,90,"TT",0.2,11.0629062769126
80,60,"TT",0.2,12.7673817441448
80,70,"TT",0.2,9.39779253032528
80,80,"TT",0.2,10.4317893507336
80,90,"TT",0.2,13.4284523431877
55,60,"TT",0.2,15.4260148493745
55,70,"TT",0.2,12.613403015515
55,80,"TT",0.2,10.9202022845192
55,90,"TT",0.2,12.2418296790085
80,60,"TT",0.2,10.813020002834
80,70,"TT",0.2,10.4033174702431
80,80,"TT",0.2,11.1299314393467
80,90,"TT",0.2,14.2246186417054
55,60,"TT",0.2,16.222411211275
55,70,"TT",0.2,14.2143645493585
55,80,"TT",0.2,12.210303988403
